id,player_api_id,player_name,player_fifa_api_id,birthday,height,weight
5571,728414,"Justin Hoogma",231823,"1998-06-11 00:00:00",182.88,143
5572,33754,"Justin Hoyte",161841,"1984-11-20 00:00:00",180.34,150
5573,640641,"Justin Johnson",228760,"1996-08-27 00:00:00",170.18,154
5574,30990,"Justo Villar",156092,"1977-06-30 00:00:00",180.34,187
5575,97368,"Jusuf Dajic",189527,"1984-08-21 00:00:00",180.34,176
5576,421387,"Juwon Oshaniwa",216500,"1990-09-14 00:00:00",182.88,165
5577,441164,"Kaan Ayhan",207790,"1994-11-10 00:00:00",185.42,185
5578,25642,"Kaba Diawara",6645,"1975-12-16 00:00:00",182.88,176
5579,25856,"Kader Mangane",47860,"1983-03-23 00:00:00",193.04,198
5580,177649,Kadu,183245,"1986-07-20 00:00:00",187.96,176
5581,103487,"Kafoumba Coulibaly",188395,"1985-10-26 00:00:00",177.8,163
5582,112035,"Kagisho Dikgacoi",186895,"1984-11-24 00:00:00",182.88,179
5583,243501,"Kai Heerings",205672,"1990-01-12 00:00:00",190.5,179
5584,29316,"Kai Herdling",53555,"1984-06-27 00:00:00",180.34,170
5585,150206,"Kai van Hese",190066,"1989-06-15 00:00:00",172.72,150
5586,209380,"Kaj Ramsteijn",199590,"1990-01-17 00:00:00",193.04,183
5587,141704,"Kaja Rogulj",204022,"1986-06-15 00:00:00",187.96,190
5588,41044,Kaka,138449,"1982-04-22 00:00:00",185.42,183
5589,45352,Kaka,178056,"1981-05-16 00:00:00",185.42,174
5590,26098,"Kakha Kaladze",7142,"1978-02-27 00:00:00",185.42,168
5591,191786,"Kalidou Coulibaly Yero",192817,"1991-08-19 00:00:00",198.12,196
5592,210428,"Kalidou Koulibaly",201024,"1991-06-20 00:00:00",195.58,196
5593,289251,"Kalifa Coulibaly",206141,"1991-08-21 00:00:00",198.12,183
5594,178091,"Kalilou Mohamed Traore",201284,"1987-09-09 00:00:00",193.04,192
5595,80293,"Kallum Higginbotham",184785,"1989-06-15 00:00:00",177.8,150
5596,43329,"Kalu Uche",52401,"1982-11-15 00:00:00",177.8,174
5597,26251,"Kamel Chafni",100326,"1982-06-11 00:00:00",180.34,154
5598,97489,"Kamel Ghilas",182627,"1984-03-09 00:00:00",177.8,157
5599,93453,"Kamil Bilinski",190732,"1988-01-23 00:00:00",180.34,170
5600,429914,"Kamil Dankowski",219702,"1996-07-22 00:00:00",177.8,148
5601,214977,"Kamil Drygas",199762,"1991-09-07 00:00:00",182.88,159
5602,150670,"Kamil Glik",190547,"1988-02-03 00:00:00",190.5,176
5603,69541,"Kamil Grosicki",177922,"1988-06-08 00:00:00",180.34,172
5604,728478,"Kamil Jozwiak",233222,"1998-04-22 00:00:00",175.26,154
5605,12371,"Kamil Kopunek",195147,"1984-05-18 00:00:00",177.8,157
5606,557363,"Kamil Kuczak",217592,"1996-03-02 00:00:00",170.18,150
5607,433628,"Kamil Kurowski",150441,"1994-09-05 00:00:00",172.72,154
5608,13301,"Kamil Kuzera",52646,"1983-03-11 00:00:00",180.34,165
5609,465568,"Kamil Mazek",227217,"1994-07-22 00:00:00",175.26,143
5610,92223,"Kamil Pozniak",183341,"1989-12-10 00:00:00",182.88,154
5611,429655,"Kamil Sylwestrzak",213211,"1988-07-16 00:00:00",187.96,168
5612,27630,"Kamil Vacek",176636,"1987-05-18 00:00:00",182.88,168
5613,105535,"Kamil Wilczek",190915,"1988-01-14 00:00:00",185.42,179
5614,306522,"Kamil Wlodyka",211194,"1994-10-11 00:00:00",180.34,154
5615,26066,"Kamil Zayatte",177131,"1985-03-07 00:00:00",187.96,192
5616,186847,"Kamohelo Mokotjo",199169,"1991-03-11 00:00:00",170.18,161
5617,46662,"Kandia Traore",171201,"1980-07-05 00:00:00",180.34,190
5618,253103,"Kane Hemmings",204860,"1992-04-08 00:00:00",185.42,172
5619,30897,"Kanga Akale",150645,"1981-03-07 00:00:00",177.8,152
5620,12692,Kanu,187789,"1987-09-23 00:00:00",190.5,181
5621,164229,Kanu,199474,"1984-05-03 00:00:00",187.96,183
5622,242894,Kanu,212561,"1992-03-05 00:00:00",180.34,163
5623,195448,"Kara Mbodji",198584,"1989-11-11 00:00:00",193.04,194
5624,37886,"Karel D'Haene",143274,"1980-09-05 00:00:00",182.88,172
5625,39578,"Karel Geraerts",105945,"1982-01-05 00:00:00",180.34,176
5626,188231,"Karel van Roose",200534,"1990-04-01 00:00:00",182.88,170
5627,39330,"Kari Arnason",166851,"1982-10-13 00:00:00",190.5,174
5628,46711,"Karim Ait Fana",181557,"1989-02-25 00:00:00",175.26,154
5629,465924,"Karim Azamoum",216237,"1990-01-17 00:00:00",177.8,163
5630,149279,"Karim Belhocine",175911,"1978-04-02 00:00:00",187.96,183
5631,208230,"Karim Bellarabi",202857,"1990-04-08 00:00:00",182.88,176
5632,26166,"Karim Benzema",165153,"1987-12-19 00:00:00",187.96,174
5633,26539,"Karim El Ahmadi",162329,"1985-01-27 00:00:00",185.42,172
5634,630950,"Karim Essikal",228423,"1996-02-08 00:00:00",182.88,168
5635,33065,"Karim Guede",177036,"1985-01-07 00:00:00",182.88,187
5636,560416,"Karim Hafez",224198,"1996-03-12 00:00:00",170.18,141
5637,36005,"Karim Haggui",156256,"1984-01-20 00:00:00",190.5,190
5638,231093,"Karim Laribi",190499,"1991-04-20 00:00:00",175.26,148
5639,29257,"Karim Matmour",178132,"1985-06-25 00:00:00",180.34,165
5640,176953,"Karim Onisiwo",229071,"1992-03-17 00:00:00",187.96,168
5641,282286,"Karim Rekik",205193,"1994-12-02 00:00:00",185.42,172
5642,613972,"Karim Rossi",209533,"1994-05-01 00:00:00",187.96,172
5643,41947,"Karim Saidi",156289,"1983-03-24 00:00:00",185.42,176
5644,45889,"Karim Soltani",173395,"1984-08-29 00:00:00",177.8,154
5645,351939,"Karim Tarfi",209859,"1993-07-05 00:00:00",172.72,159
5646,26560,"Karim Touzani",15711,"1980-09-11 00:00:00",182.88,170
5647,33464,"Karim Ziani",49659,"1982-08-17 00:00:00",170.18,146
5648,163604,"Karl Darlow",193331,"1990-10-08 00:00:00",185.42,174
5649,35466,"Karl Henry",100803,"1982-11-26 00:00:00",185.42,176
5650,31728,"Karl Svensson",144428,"1984-03-21 00:00:00",190.5,183
5651,150021,"Karl-Johan Johnsson",190120,"1990-01-28 00:00:00",187.96,185
5652,667972,Karl,229492,"1993-04-07 00:00:00",182.88,163
5653,414552,"Karol Angielski",212398,"1996-03-20 00:00:00",177.8,154
5654,579207,"Karol Danielak",227185,"1991-09-29 00:00:00",170.18,146
5655,361403,"Karol Linetty",211408,"1995-02-02 00:00:00",175.26,163
5656,450740,"Karol Mackiewicz",215310,"1992-06-01 00:00:00",177.8,146
5657,558136,"Karol Swiderski",224301,"1997-01-23 00:00:00",182.88,163
5658,28308,"Kaspars Gorkss",134746,"1981-11-06 00:00:00",190.5,187
5659,7284,"Kasper Haemaelaeinen",159017,"1986-08-08 00:00:00",187.96,170
5660,187333,"Kasper Kusk",201266,"1991-11-10 00:00:00",180.34,148
5661,212708,"Kasper Larsen",208102,"1993-01-25 00:00:00",190.5,176
5662,37770,"Kasper Schmeichel",163587,"1986-11-05 00:00:00",185.42,168
5663,179891,"Kassim Abdallah",192768,"1987-04-09 00:00:00",185.42,176
5664,180364,"Kassim Doumbia",190649,"1990-10-06 00:00:00",182.88,165
5665,41711,"Kay Voser",176572,"1987-01-04 00:00:00",175.26,152
5666,356076,Kay,212881,"1988-01-05 00:00:00",182.88,183
5667,238879,"Kaye Coppoolse",202191,"1991-01-03 00:00:00",182.88,174
5668,196941,Kayke,183452,"1988-04-01 00:00:00",180.34,170
5669,459493,"Kazuki Nagasawa",221425,"1991-12-16 00:00:00",172.72,150
5670,71775,"Kebba Ceesay",181339,"1987-11-14 00:00:00",180.34,172
5671,5693,"Kees Kwakman",138373,"1983-06-10 00:00:00",187.96,176
5672,42596,"Kees Luijckx",178414,"1986-02-11 00:00:00",190.5,187
5673,110150,"Kees van Buuren",172843,"1986-07-27 00:00:00",170.18,157
5674,69675,"Kei Ansu Kamara",176048,"1984-09-01 00:00:00",187.96,165
5675,170599,Keirrison,187515,"1988-12-03 00:00:00",182.88,176
5676,72656,"Keisuke Honda",186581,"1986-06-13 00:00:00",182.88,168
5677,38711,"Keith Andrews",51366,"1980-09-13 00:00:00",182.88,172
5678,77704,"Keith Fahey",149804,"1983-01-15 00:00:00",177.8,176
5679,37294,"Keith Lasley",45073,"1979-09-21 00:00:00",172.72,159
5680,23736,"Keith Southern",120297,"1981-04-24 00:00:00",177.8,174
5681,78507,"Keith Treacy",178593,"1988-09-13 00:00:00",182.88,176
5682,29198,"Keith Watson",185226,"1989-11-14 00:00:00",182.88,172
5683,156097,Keko,194174,"1991-12-27 00:00:00",172.72,150
5684,643709,"Kelechi Iheanacho",225719,"1996-10-03 00:00:00",187.96,170
5685,3263,"Kelly Berville",52031,"1978-01-05 00:00:00",177.8,172
5686,35496,"Kelvin Davis",152469,"1976-09-29 00:00:00",185.42,181
5687,47413,"Kelvin Etuhu",183142,"1988-05-30 00:00:00",180.34,157
5688,159854,"Kelvin Leerdam",193561,"1990-06-24 00:00:00",177.8,154
5689,104005,"Kelvin Maynard",188284,"1987-05-29 00:00:00",180.34,183
5690,32318,"Kelvin Wilson",163476,"1985-09-03 00:00:00",185.42,170
5691,268284,Kelvin,203846,"1993-06-01 00:00:00",172.72,148
5692,26687,"Kemy Agustien",178059,"1986-08-20 00:00:00",177.8,165
5693,26477,"Ken Ilsoe",188580,"1986-12-02 00:00:00",182.88,170
5694,35901,"Ken Kallaste",231966,"1988-08-31 00:00:00",182.88,176
5695,26596,"Ken Leemans",138537,"1983-01-05 00:00:00",185.42,161
5696,27149,"Ken Reichel",158394,"1986-12-19 00:00:00",185.42,183
5697,469763,"Kenan Karaman",212240,"1994-03-05 00:00:00",187.96,183
5698,467354,Kenedy,215639,"1996-02-08 00:00:00",182.88,170
5699,643232,"Kenji Gorre",213694,"1994-09-29 00:00:00",177.8,157
5700,26535,"Kennedy Bakircioglu",20699,"1980-11-02 00:00:00",180.34,170
5701,170274,"Kennedy Ugoala",201892,"1990-08-15 00:00:00",187.96,185
5702,277849,"Kenneth Omeruo",207624,"1993-10-17 00:00:00",185.42,183
5703,35718,"Kenneth Perez",51725,"1974-08-29 00:00:00",182.88,163
5704,577045,"Kenneth Saief",224813,"1993-12-17 00:00:00",175.26,159
5705,306731,"Kenneth Schuermans",208783,"1991-05-25 00:00:00",193.04,176
5706,38791,"Kenneth van Goethem",162222,"1984-02-13 00:00:00",177.8,139
5707,26002,"Kenneth Vermeer",169181,"1986-01-10 00:00:00",182.88,172
5708,212366,"Kenny Anderson,18",203883,"1992-02-14 00:00:00",180.34,174
5709,17319,"Kenny Deuchar",140355,"1980-08-06 00:00:00",190.5,179
5710,46337,"Kenny Gillet",169394,"1986-01-03 00:00:00",177.8,172
5711,279461,"Kenny Lala",204105,"1991-10-03 00:00:00",177.8,172
5712,190851,"Kenny McLean",201368,"1992-01-08 00:00:00",180.34,154
5713,34177,"Kenny Miller",51353,"1979-12-23 00:00:00",177.8,150
5714,363369,"Kenny Otigba",204627,"1992-08-29 00:00:00",187.96,185
5715,36872,"Kenny Steppe",175934,"1988-11-14 00:00:00",185.42,154
5716,469804,"Kenny Tete",216266,"1995-10-09 00:00:00",180.34,170
5717,38255,"Kenny Thompson",139795,"1985-04-26 00:00:00",182.88,161
5718,304353,"Kenny van der Weg",209443,"1991-02-19 00:00:00",187.96,174
5719,67950,"Kenny van Hoevelen",155835,"1983-06-24 00:00:00",182.88,176
5720,197538,"Kensuke Nagai",212819,"1989-03-05 00:00:00",177.8,148
5721,30988,"Kenwyne Jones",158525,"1984-10-05 00:00:00",187.96,187
5722,281936,"Kerim Frei Koyunlu",204247,"1993-11-19 00:00:00",170.18,146
5723,46650,"Kevin Anin",178367,"1986-07-05 00:00:00",187.96,185
5724,26586,"Kevin Begois",47020,"1982-05-13 00:00:00",185.42,172
5725,210692,"Kevin Berigaud",198819,"1988-05-09 00:00:00",175.26,159
5726,239959,"Kevin Bigler",205075,"1992-10-05 00:00:00",172.72,154
5727,281861,"Kevin Boli",205256,"1991-06-21 00:00:00",182.88,168
5728,142992,"Kevin Brands",191077,"1988-03-28 00:00:00",185.42,190
5729,462608,"Kevin Bua",229260,"1993-08-11 00:00:00",180.34,168
5730,35022,"Kevin Conboy",188807,"1987-10-15 00:00:00",185.42,170
5731,26522,"Kevin Constant",177935,"1987-05-10 00:00:00",185.42,172
5732,23934,"Kevin Davies",11918,"1977-03-26 00:00:00",182.88,176
5733,169200,"Kevin de Bruyne",192985,"1991-06-28 00:00:00",180.34,168
5734,148948,"Kevin Diaz",189386,"1988-08-18 00:00:00",175.26,143
5735,566158,"Kevin Diks",224841,"1996-10-06 00:00:00",182.88,161
5736,23291,"Kevin Doyle",149667,"1983-09-18 00:00:00",182.88,179
5737,71599,"Kevin Dupuis",183393,"1987-01-14 00:00:00",187.96,181
5738,94678,"Kevin Fickentscher",193411,"1988-07-06 00:00:00",180.34,172
5739,23099,"Kevin Foley",139343,"1984-11-01 00:00:00",182.88,172
5740,554280,"Kevin Friesenbichler",223214,"1994-05-06 00:00:00",187.96,165
5741,26392,"Kevin Gameiro",176600,"1987-05-09 00:00:00",172.72,154
5742,215405,"Kevin Garcia",198020,"1989-09-08 00:00:00",175.26,165
5743,67957,"Kevin Geudens",152371,"1980-12-02 00:00:00",185.42,148
5744,338295,"Kevin Gissi",210586,"1992-09-10 00:00:00",180.34,168
5745,155548,"Kevin Gomis",194202,"1989-01-20 00:00:00",185.42,187
5746,156770,"Kevin Greg Wattamaleo",199163,"1989-01-25 00:00:00",175.26,172
5747,94652,"Kevin Grosskreutz",188352,"1988-07-19 00:00:00",185.42,170
5748,30596,"Kevin Hofland",18422,"1979-06-07 00:00:00",185.42,172
5749,230819,"Kevin Holt",229190,"1993-01-25 00:00:00",185.42,154
5750,279107,"Kevin Jansen",204392,"1992-04-08 00:00:00",177.8,170
5751,68116,"Kevin Janssens",175966,"1986-05-28 00:00:00",175.26,152
5752,185175,"Kevin Kampl",195365,"1990-10-09 00:00:00",177.8,143
5753,38816,"Kevin Kilbane",1731,"1977-02-01 00:00:00",182.88,196
5754,107983,"Kevin Koffi",185426,"1986-06-25 00:00:00",180.34,172
5755,307224,"Kevin Koubemba",208127,"1993-03-23 00:00:00",193.04,198
5756,36293,"Kevin Kratz",192643,"1987-01-21 00:00:00",172.72,159
5757,239559,"Kevin Kraus",201925,"1992-08-12 00:00:00",190.5,201
5758,30249,"Kevin Kuranyi",49012,"1982-03-02 00:00:00",190.5,194
5759,38071,"Kevin Kyle",110879,"1981-06-07 00:00:00",190.5,183
5760,299886,"Kevin Lasagna",224933,"1992-08-10 00:00:00",185.42,176
5761,39999,"Kevin Lejeune",171984,"1985-01-22 00:00:00",180.34,179
5762,278840,"Kevin Luckassen",205681,"1993-07-27 00:00:00",185.42,168
5763,201938,"Kevin Malcuit",198949,"1991-07-31 00:00:00",180.34,168
5764,303025,"Kevin Mayi",207754,"1993-01-14 00:00:00",182.88,172
5765,350472,"Kevin Mbabu",210625,"1995-04-19 00:00:00",182.88,172
5766,32831,"Kevin McBride",155884,"1981-06-14 00:00:00",177.8,141
5767,47346,"Kevin McCann",183750,"1987-09-11 00:00:00",177.8,157
5768,28109,"Kevin McDonald",175314,"1988-11-04 00:00:00",187.96,181
5769,281099,"Kevin McHattie",210009,"1993-07-15 00:00:00",180.34,161
5770,39810,"Kevin McKenna",139527,"1980-01-21 00:00:00",190.5,187
5771,31963,"Kevin McNaughton",44991,"1982-08-28 00:00:00",177.8,146
5772,26151,"Kevin Mirallas",172175,"1987-10-05 00:00:00",182.88,154
5773,40018,"Kevin Monnet-Paquet",177712,"1988-08-19 00:00:00",182.88,161
5774,32957,"Kevin Moon",163226,"1987-06-08 00:00:00",177.8,146
5775,202661,"Kevin Neurohr",199894,"1991-09-20 00:00:00",170.18,130
5776,23933,"Kevin Nolan",51394,"1982-06-24 00:00:00",182.88,194
5777,40549,"Kevin Olimpa",179612,"1988-03-10 00:00:00",185.42,203
5778,38320,"Kevin Oris",176766,"1984-12-06 00:00:00",190.5,201
5779,114492,"Kevin Pezzoni",184474,"1989-03-22 00:00:00",193.04,201
5780,37552,"Kevin Phillips",2587,"1973-07-25 00:00:00",170.18,154
5781,128230,"Kevin Piere Lafrance",217118,"1990-01-13 00:00:00",185.42,181
5782,37981,"Kevin Roelandts",122656,"1982-08-27 00:00:00",185.42,179
5783,32952,"Kevin Rutkiewicz",138244,"1980-05-10 00:00:00",185.42,176
5784,25583,"Kevin Smith",173513,"1987-03-20 00:00:00",180.34,157
5785,612405,"Kevin Soni",228357,"1998-04-17 00:00:00",182.88,168
5786,289817,"Kevin Stewart",206538,"1993-09-07 00:00:00",182.88,168
5787,114558,"Kevin Strootman",189712,"1990-02-13 00:00:00",185.42,172
5788,27329,"Kevin Stuhr Ellegaard",138247,"1983-05-23 00:00:00",195.58,205
5789,409000,"Kevin Tapoko",211484,"1994-04-13 00:00:00",198.12,196
5790,159882,"Kevin Theophile-Catherine",190868,"1989-10-28 00:00:00",182.88,187
5791,32618,"Kevin Thomson",140119,"1984-10-14 00:00:00",180.34,165
5792,680815,"Kevin Toner",225450,"1996-07-18 00:00:00",180.34,163
5793,145550,"Kevin Trapp",188943,"1990-07-08 00:00:00",187.96,194
5794,26602,"Kevin van Dessel",51550,"1979-04-09 00:00:00",180.34,154
5795,110168,"Kevin van Diermen",183479,"1989-07-03 00:00:00",190.5,179
5796,213005,"Kevin van Veen",227446,"1991-06-01 00:00:00",185.42,198
5797,38792,"Kevin Vandenbergh",45455,"1983-05-16 00:00:00",177.8,161
5798,418105,"Kevin Vandendriessche",223223,"1989-08-07 00:00:00",182.88,190
5799,467466,"Kevin Vermeulen",223227,"1990-11-20 00:00:00",185.42,170
5800,96465,"Kevin Vink",193674,"1984-07-30 00:00:00",203.2,194
5801,212500,"Kevin Visser",200846,"1988-07-19 00:00:00",182.88,163
5802,167589,"Kevin Vogt",192641,"1991-09-23 00:00:00",193.04,187
5803,212893,"Kevin Volland",200610,"1992-07-30 00:00:00",177.8,181
5804,264221,"Kevin Wimmer",209997,"1992-11-15 00:00:00",187.96,187
5805,27335,"Kevin-Prince Boateng",173909,"1987-03-06 00:00:00",185.42,190
5806,30879,"Kew Jaliens",2172,"1978-09-15 00:00:00",182.88,150
5807,51949,"Keylor Navas",193041,"1986-12-15 00:00:00",185.42,172
5808,181220,"Khadare Guirassy Abdou",193664,"1989-01-12 00:00:00",175.26,150
5809,112027,"Khaled Adenon",186567,"1985-07-28 00:00:00",180.34,154
5810,130027,"Khaleem Hyland",191096,"1989-06-05 00:00:00",182.88,187
5811,37401,"Khalid Boulahrouz",136764,"1981-12-28 00:00:00",182.88,176
5812,354491,"Khalid Boutaib",210439,"1987-04-24 00:00:00",190.5,170
5813,278284,"Khalid Karami",215528,"1989-12-29 00:00:00",180.34,161
5814,277441,"Khalid Sekkat",197220,"1984-05-12 00:00:00",177.8,161
5815,42592,"Khalid Sinouh",7833,"1975-05-02 00:00:00",190.5,190
5816,576912,"Khalil Chemmam",197374,"1987-07-24 00:00:00",177.8,161
5817,303168,"Khassa Camara",204968,"1992-10-22 00:00:00",175.26,146
5818,118182,"Kheireddine Kiko Zarabi",194505,"1984-07-18 00:00:00",187.96,185
5819,184629,"Khouma Babacar",197231,"1993-03-17 00:00:00",185.42,168
5820,34248,"Ki-Hyeon Seol",103133,"1979-01-08 00:00:00",187.96,181
5821,79264,"Kian Hansen",190942,"1989-03-03 00:00:00",182.88,163
5822,148792,"Kieran Agard",182883,"1989-10-10 00:00:00",172.72,148
5823,78513,"Kieran Gibbs",186115,"1989-09-26 00:00:00",177.8,154
5824,488189,"Kieran Kennedy",210424,"1993-09-23 00:00:00",182.88,154
5825,400133,"Kieran MacDonald",205313,"1993-07-21 00:00:00",180.34,165
5826,30352,"Kieran Richardson",138784,"1984-10-21 00:00:00",175.26,152
5827,614458,"Kieran Sadlier",210046,"1994-09-14 00:00:00",177.8,146
5828,582499,"Kieran Tierney",226491,"1997-06-05 00:00:00",177.8,154
5829,191869,"Kieran Trippier",186345,"1990-09-19 00:00:00",177.8,157
5830,24064,"Kieren Westwood",172939,"1984-10-23 00:00:00",187.96,190
5831,30353,"Kieron Dyer",13349,"1978-12-29 00:00:00",172.72,141
5832,96627,"Kike Lopez",184223,"1988-01-12 00:00:00",170.18,143
5833,74770,"Kike Mateo",110691,"1979-12-30 00:00:00",175.26,168
5834,108809,"Kike Sola",185073,"1986-02-25 00:00:00",182.88,176
5835,167623,Kiko,186684,"1988-08-21 00:00:00",187.96,174
5836,175311,Kiko,189860,"1991-02-02 00:00:00",175.26,134
5837,302696,Kiko,204624,"1993-01-20 00:00:00",182.88,176
5838,38290,"Killan Overmeire",135891,"1985-12-06 00:00:00",187.96,185
5839,25835,"Kim Jaggy",49945,"1982-11-14 00:00:00",175.26,165
5840,39979,"Kim Kaellstroem",31831,"1982-08-24 00:00:00",185.42,183
5841,120110,"Kim Ojo",201949,"1988-12-02 00:00:00",193.04,181
5842,94308,"King Osei Gyan",179917,"1988-12-22 00:00:00",175.26,152
5843,482841,"Kingsley Boateng",219970,"1994-04-07 00:00:00",175.26,154
5844,429265,"Kingsley Coman",213345,"1996-06-13 00:00:00",177.8,157
5845,586474,"Kingsley Ehizibue",225669,"1995-05-25 00:00:00",187.96,181
5846,32964,"Kirk Broadfoot",134828,"1984-08-08 00:00:00",190.5,196
5847,20196,"Kisho Yano",194364,"1984-04-05 00:00:00",185.42,168
5848,568589,Kisley,228832,"1990-11-22 00:00:00",187.96,179
5849,36784,"Klaas Jan Huntelaar",148803,"1983-08-12 00:00:00",185.42,183
5850,171935,"Kleber Pinheiro",191625,"1990-05-02 00:00:00",187.96,174
5851,27545,"Klemen Lavric",157819,"1981-06-12 00:00:00",187.96,181
5852,206182,"Knowledge Musona",194171,"1990-06-21 00:00:00",175.26,150
5853,40068,"Knut Olav Rindaroey",158675,"1985-07-17 00:00:00",177.8,163
5854,477474,"Kodjo Kasse Alphonse",218740,"1993-05-28 00:00:00",177.8,154
5855,170322,"Koen Casteels",192984,"1992-06-25 00:00:00",198.12,190
5856,37983,"Koen Daerden",45167,"1982-03-08 00:00:00",190.5,185
5857,67898,"Koen Persoons",152356,"1983-07-12 00:00:00",177.8,165
5858,26469,"Koen van de Laak",148898,"1982-09-03 00:00:00",182.88,161
5859,346114,"Koen Van Langendonck",209293,"1989-06-09 00:00:00",185.42,192
5860,149173,"Koen Weuts",184171,"1990-09-18 00:00:00",185.42,159
5861,303155,"Koffi Djidji",203884,"1992-11-30 00:00:00",182.88,157
5862,566420,"Kohei Kato",229599,"1989-06-14 00:00:00",172.72,154
5863,96617,"Koikili Campo",154442,"1980-12-23 00:00:00",167.64,148
5864,184533,Koke,193747,"1992-01-08 00:00:00",177.8,163
5865,20174,"Koki Mizuno",186761,"1985-09-06 00:00:00",172.72,128
5866,211089,"Kolbeinn Sigthorsson",184255,"1990-03-14 00:00:00",185.42,176
5867,30831,"Kolo Toure",119152,"1981-03-19 00:00:00",177.8,168
5868,206641,"Konrad Forenc",201169,"1992-07-17 00:00:00",190.5,201
5869,361334,"Konrad Jalocha",211621,"1991-05-09 00:00:00",200.66,187
5870,388728,"Konrad Kaczmarek",226128,"1991-03-01 00:00:00",180.34,165
5871,11242,"Konstantin Engel",183559,"1988-07-27 00:00:00",177.8,174
5872,115670,"Konstantin Rausch",186274,"1990-03-15 00:00:00",182.88,176
5873,16511,"Konstantin Vassiljev",182053,"1984-08-16 00:00:00",175.26,168
5874,209430,"Konstantinos Fortounis",203980,"1992-10-16 00:00:00",182.88,154
5875,40603,"Konstantinos Katsouranis",150026,"1979-06-21 00:00:00",182.88,183
5876,161683,"Konstantinos Manolas",192774,"1991-06-14 00:00:00",187.96,183
5877,36257,"Konstantinos Mitroglou",183483,"1988-03-12 00:00:00",187.96,187
5878,419238,"Konstantinos Rougalas",211544,"1993-10-13 00:00:00",187.96,174
5879,282182,"Konstantinos Stafylidis",202151,"1993-12-02 00:00:00",177.8,161
5880,429848,"Kornel Osyra",208348,"1993-02-07 00:00:00",190.5,168
5881,463925,"Korneliusz Sochan",215583,"1996-01-22 00:00:00",185.42,174
5882,173699,"Koro Kone",207538,"1989-07-05 00:00:00",177.8,165
5883,30900,"Kossi Agassa",137763,"1978-07-02 00:00:00",190.5,187
5884,260564,"Kossi Prince Segbefia",203127,"1991-03-11 00:00:00",177.8,165
5885,22706,"Kostadin Hazurov",209294,"1985-08-05 00:00:00",185.42,179
5886,156546,"Kostas Lamprou",199568,"1991-09-18 00:00:00",175.26,141
5887,71557,"Kosuke Ota",231885,"1987-07-23 00:00:00",177.8,172
5888,95088,"Kreso Ljubicic",183327,"1988-09-26 00:00:00",177.8,159
5889,32867,"Kris Boyd",49045,"1983-08-18 00:00:00",185.42,183
5890,23574,"Kris Commons",100806,"1983-08-30 00:00:00",167.64,141
5891,36844,"Kris De Wree",108583,"1981-05-21 00:00:00",182.88,168
5892,163215,"Kris Doolan",213567,"1986-12-11 00:00:00",177.8,157
5893,26805,"Kris Stadsgaard",151515,"1985-08-01 00:00:00",185.42,170
5894,27570,"Kristian Bach Bak",49992,"1982-10-20 00:00:00",185.42,183
5895,115266,"Kristian Kolcak",226857,"1990-01-30 00:00:00",180.34,161
5896,115863,"Kristian Kuzmanovic",224872,"1988-05-01 00:00:00",180.34,170
5897,7616,"Kristian Nushi",139262,"1982-07-21 00:00:00",175.26,159
5898,77774,"Kristijan Ipsa",181785,"1986-04-04 00:00:00",185.42,190
5899,181294,"Kristjan Gauti Emilsson",204486,"1993-04-26 00:00:00",185.42,157
5900,209855,"Kristof D'Haene",200532,"1990-06-06 00:00:00",167.64,143
5901,36393,"Kristof Imschoot",20794,"1980-12-04 00:00:00",182.88,163
5902,37943,"Kristof Lardenoit",134785,"1983-07-08 00:00:00",182.88,165
5903,36873,"Kristof Maes",172244,"1988-04-19 00:00:00",187.96,187
5904,148325,"Kristof van Hout",185306,"1987-02-09 00:00:00",208.28,243
5905,73462,"Kristoffer Nordfeldt",192129,"1989-06-23 00:00:00",190.5,187
5906,510399,"Kristoffer Peterson",210386,"1994-11-28 00:00:00",180.34,154
5907,467513,"Kristopher Vida",218054,"1995-06-23 00:00:00",177.8,168
5908,466880,"Krisztian Adorjan",204448,"1993-01-19 00:00:00",182.88,159
5909,12386,"Krisztian Nemeth",182130,"1989-01-05 00:00:00",180.34,163
5910,209014,"Krisztian Simon",201769,"1991-06-10 00:00:00",175.26,148
5911,26044,"Krisztian Vadocz",141286,"1985-05-30 00:00:00",187.96,185
5912,75411,"Krisztian Vermes",171133,"1985-07-07 00:00:00",182.88,174
5913,556952,"Krystian Bielik",224763,"1998-01-04 00:00:00",187.96,172
5914,656319,"Krystian Kujawa",229696,"1996-03-22 00:00:00",193.04,176
5915,363334,"Krystian Nowak",211087,"1994-04-01 00:00:00",187.96,183
5916,543298,"Krzystof Piatek",223113,"1995-07-01 00:00:00",182.88,161
5917,277487,"Krzysztof Baran",205745,"1990-02-12 00:00:00",195.58,203
5918,69349,"Krzysztof Chrapek",194027,"1985-10-07 00:00:00",170.18,137
5919,309890,"Krzysztof Danielewicz",216007,"1991-07-26 00:00:00",182.88,168
5920,116874,"Krzysztof Janus",187983,"1986-03-25 00:00:00",175.26,161
5921,178599,"Krzysztof Kaczmarczyk",214889,"1980-06-29 00:00:00",180.34,165
5922,275751,"Krzysztof Kaminski",210422,"1990-11-26 00:00:00",190.5,179
5923,208280,"Krzysztof Kiercz",205174,"1989-02-16 00:00:00",187.96,179
